!SET_MAP	"data\mission\SMaps\RaceAgainstTheClock.map"
!SET_MAX_PLAYER	8

!SET_TACTIC

!SET_UNIT 24 30 77
!SET_UNIT 24 81 80
!SET_UNIT 25 16 49
!SET_UNIT 25 10 52
!SET_UNIT 25 32 49
!SET_UNIT 25 81 56
!SET_UNIT 25 60 48
!SET_UNIT 26 12 53
!SET_UNIT 26 77 54
!SET_UNIT 31 18 48
!SET_UNIT 31 18 47
!SET_UNIT 31 22 44

!SET_CURR_PLAYER 0
!SET_HUMAN_PLAYER 0
!ENABLE_PLAYER 0
!CENTER_SCREEN 21 29

!ADD_GOAL 4 1 0 3
!ADD_GOAL 4 1 0 5
!ADD_GOAL 4 1 0 6
!ADD_GOAL 4 1 0 7
!ADD_LOST_GOAL 3 0 0 1

!CLEAR_UP 10 10 18
!CLEAR_UP 30 10 18
!CLEAR_UP 50 10 18
!CLEAR_UP 70 10 18
!CLEAR_UP 90 10 18
!CLEAR_UP 10 30 18
!CLEAR_UP 30 30 18
!CLEAR_UP 50 30 18
!CLEAR_UP 70 30 18
!CLEAR_UP 90 30 18
!CLEAR_UP 90 64 18
!CLEAR_UP 46 58 18
!CLEAR_UP 10 56 5
!CLEAR_UP 19 52 5
!CLEAR_UP 3 53 5
!CLEAR_UP 38 66 10
!SET_HOUSE 17 15 21
!SET_HOUSE 17 37 43
!SET_HOUSE 17 52 44
!SET_HOUSE 17 48 21
!SET_HOUSE 17 48 27
!SET_HOUSE 17 64 2
!SET_HOUSE 17 62 9
!SET_HOUSE 17 77 19
!SET_HOUSE 17 89 19
!SET_HOUSE 17 80 45
!SET_HOUSE 17 86 37
!SET_HOUSE 17 89 34
!SET_HOUSE 18 74 34
!SET_HOUSE 19 39 3
!SET_HOUSE 20 45 3
!SET_HOUSE 20 49 3
!SET_HOUSE 21 24 8
!SET_HOUSE 22 35 31
!SET_HOUSE 23 25 35
!SET_HOUSE 24 30 24
!SET_HOUSE 27 14 35
!SET_HOUSE 27 26 29
!SET_HOUSE 27 43 32
!SET_HOUSE 27 60 3
!SET_HOUSE 27 63 36
!SET_HOUSE 28 4 38
!SET_HOUSE 28 11 39
!SET_HOUSE 28 80 28

!SET_STREET 62 3 !SET_STREET 63 3 !SET_STREET 64 3 !SET_STREET 65 3 
!SET_STREET 38 4 !SET_STREET 39 4 !SET_STREET 40 4 !SET_STREET 41 4 
!SET_STREET 42 4 !SET_STREET 43 4 !SET_STREET 44 4 !SET_STREET 45 4 
!SET_STREET 46 4 !SET_STREET 47 4 !SET_STREET 48 4 !SET_STREET 49 4 
!SET_STREET 50 4 !SET_STREET 51 4 !SET_STREET 52 4 !SET_STREET 53 4 
!SET_STREET 54 4 !SET_STREET 55 4 !SET_STREET 56 4 !SET_STREET 57 4 
!SET_STREET 58 4 !SET_STREET 59 4 !SET_STREET 60 4 !SET_STREET 61 4 
!SET_STREET 62 4 !SET_STREET 63 4 !SET_STREET 64 4 !SET_STREET 65 4 
!SET_STREET 66 4 !SET_STREET 67 4 !SET_STREET 73 4 !SET_STREET 42 5 
!SET_STREET 43 5 !SET_STREET 44 5 !SET_STREET 55 5 !SET_STREET 56 5 
!SET_STREET 67 5 !SET_STREET 68 5 !SET_STREET 69 5 !SET_STREET 70 5 
!SET_STREET 71 5 !SET_STREET 72 5 !SET_STREET 73 5 !SET_STREET 74 5 
!SET_STREET 43 6 !SET_STREET 56 6 !SET_STREET 74 6 !SET_STREET 75 6 
!SET_STREET 43 7 !SET_STREET 56 7 !SET_STREET 75 7 !SET_STREET 76 7 
!SET_STREET 77 7 !SET_STREET 78 7 !SET_STREET 79 7 !SET_STREET 80 7 
!SET_STREET 81 7 !SET_STREET 82 7 !SET_STREET 83 7 !SET_STREET 84 7 
!SET_STREET 85 7 !SET_STREET 86 7 !SET_STREET 87 7 !SET_STREET 43 8 
!SET_STREET 56 8 !SET_STREET 77 8 !SET_STREET 83 8 !SET_STREET 87 8 
!SET_STREET 23 9 !SET_STREET 24 9 !SET_STREET 25 9 !SET_STREET 26 9 
!SET_STREET 27 9 !SET_STREET 28 9 !SET_STREET 29 9 !SET_STREET 30 9 
!SET_STREET 31 9 !SET_STREET 32 9 !SET_STREET 33 9 !SET_STREET 34 9 
!SET_STREET 35 9 !SET_STREET 36 9 !SET_STREET 37 9 !SET_STREET 38 9 
!SET_STREET 39 9 !SET_STREET 40 9 !SET_STREET 41 9 !SET_STREET 42 9 
!SET_STREET 43 9 !SET_STREET 56 9 !SET_STREET 57 9 !SET_STREET 58 9 
!SET_STREET 59 9 !SET_STREET 60 9 !SET_STREET 77 9 !SET_STREET 83 9 
!SET_STREET 87 9 !SET_STREET 23 10 !SET_STREET 60 10 !SET_STREET 61 10 
!SET_STREET 62 10 !SET_STREET 77 10 !SET_STREET 78 10 !SET_STREET 79 10 
!SET_STREET 80 10 !SET_STREET 81 10 !SET_STREET 82 10 !SET_STREET 83 10 
!SET_STREET 87 10 !SET_STREET 23 11 !SET_STREET 80 11 !SET_STREET 83 11 
!SET_STREET 87 11 !SET_STREET 23 12 !SET_STREET 80 12 !SET_STREET 83 12 
!SET_STREET 87 12 !SET_STREET 23 13 !SET_FIELD 34 13 !SET_FIELD 35 13 
!SET_FIELD 40 13 !SET_FIELD 41 13 !SET_FIELD 42 13 !SET_FIELD 47 13 
!SET_FIELD 48 13 !SET_STREET 79 13 !SET_STREET 80 13 !SET_STREET 81 13 
!SET_STREET 82 13 !SET_STREET 83 13 !SET_STREET 84 13 !SET_STREET 85 13 
!SET_STREET 86 13 !SET_STREET 87 13 !SET_STREET 23 14 !SET_FIELD 34 14 
!SET_FIELD 35 14 !SET_FIELD 40 14 !SET_FIELD 41 14 !SET_FIELD 42 14 
!SET_FIELD 47 14 !SET_FIELD 48 14 !SET_STREET 79 14 !SET_STREET 86 14 
!SET_STREET 21 15 !SET_STREET 22 15 !SET_STREET 23 15 !SET_STREET 24 15 
!SET_STREET 25 15 !SET_STREET 26 15 !SET_STREET 27 15 !SET_FIELD 34 15 
!SET_FIELD 35 15 !SET_FIELD 40 15 !SET_FIELD 41 15 !SET_FIELD 42 15 
!SET_FIELD 47 15 !SET_FIELD 48 15 !SET_STREET 79 15 !SET_STREET 86 15 
!SET_STREET 20 16 !SET_STREET 21 16 !SET_STREET 35 16 !SET_STREET 36 16 
!SET_STREET 37 16 !SET_STREET 38 16 !SET_STREET 39 16 !SET_STREET 40 16 
!SET_STREET 41 16 !SET_STREET 42 16 !SET_STREET 43 16 !SET_STREET 44 16 
!SET_STREET 45 16 !SET_STREET 46 16 !SET_STREET 47 16 !SET_STREET 79 16 
!SET_STREET 86 16 !SET_STREET 17 17 !SET_STREET 18 17 !SET_STREET 19 17 
!SET_STREET 20 17 !SET_STREET 35 17 !SET_FIELD 36 17 !SET_FIELD 37 17 
!SET_FIELD 38 17 !SET_FIELD 39 17 !SET_FIELD 40 17 !SET_FIELD 41 17 
!SET_FIELD 42 17 !SET_FIELD 43 17 !SET_FIELD 44 17 !SET_FIELD 45 17 
!SET_FIELD 46 17 !SET_STREET 47 17 !SET_STREET 79 17 !SET_STREET 86 17 
!SET_STREET 16 18 !SET_STREET 17 18 !SET_STREET 35 18 !SET_FIELD 36 18 
!SET_FIELD 37 18 !SET_FIELD 38 18 !SET_FIELD 39 18 !SET_FIELD 40 18 
!SET_FIELD 41 18 !SET_FIELD 42 18 !SET_FIELD 43 18 !SET_FIELD 44 18 
!SET_FIELD 45 18 !SET_FIELD 46 18 !SET_STREET 47 18 !SET_STREET 79 18 
!SET_STREET 86 18 !SET_STREET 16 19 !SET_STREET 34 19 !SET_STREET 35 19 
!SET_STREET 36 19 !SET_STREET 37 19 !SET_STREET 38 19 !SET_STREET 39 19 
!SET_STREET 40 19 !SET_STREET 41 19 !SET_STREET 42 19 !SET_STREET 43 19 
!SET_STREET 44 19 !SET_STREET 45 19 !SET_STREET 46 19 !SET_STREET 47 19 
!SET_STREET 79 19 !SET_STREET 80 19 !SET_STREET 81 19 !SET_STREET 82 19 
!SET_STREET 83 19 !SET_STREET 84 19 !SET_STREET 85 19 !SET_STREET 86 19 
!SET_STREET 16 20 !SET_STREET 34 20 !SET_FIELD 39 20 !SET_FIELD 40 20 
!SET_FIELD 41 20 !SET_STREET 46 20 !SET_STREET 77 20 !SET_STREET 78 20 
!SET_STREET 79 20 !SET_STREET 80 20 !SET_STREET 86 20 !SET_STREET 87 20 
!SET_STREET 88 20 !SET_STREET 89 20 !SET_STREET 4 21 !SET_STREET 16 21 
!SET_STREET 32 21 !SET_STREET 33 21 !SET_STREET 34 21 !SET_FIELD 39 21 
!SET_FIELD 40 21 !SET_FIELD 41 21 !SET_STREET 46 21 !SET_STREET 56 21 
!SET_STREET 80 21 !SET_STREET 4 22 !SET_STREET 5 22 !SET_STREET 15 22 
!SET_STREET 16 22 !SET_STREET 32 22 !SET_STREET 33 22 !SET_STREET 34 22 
!SET_FIELD 39 22 !SET_FIELD 40 22 !SET_FIELD 41 22 !SET_STREET 46 22 
!SET_STREET 47 22 !SET_STREET 48 22 !SET_STREET 49 22 !SET_STREET 56 22 
!SET_STREET 80 22 !SET_STREET 5 23 !SET_STREET 16 23 !SET_STREET 32 23 
!SET_STREET 34 23 !SET_STREET 35 23 !SET_STREET 36 23 !SET_STREET 37 23 
!SET_STREET 38 23 !SET_STREET 39 23 !SET_STREET 40 23 !SET_STREET 41 23 
!SET_STREET 42 23 !SET_STREET 43 23 !SET_STREET 44 23 !SET_STREET 45 23 
!SET_STREET 46 23 !SET_STREET 49 23 !SET_STREET 50 23 !SET_STREET 51 23 
!SET_STREET 52 23 !SET_STREET 53 23 !SET_STREET 54 23 !SET_STREET 55 23 
!SET_STREET 56 23 !SET_STREET 80 23 !SET_STREET 5 24 !SET_STREET 16 24 
!SET_STREET 32 24 !SET_STREET 33 24 !SET_STREET 34 24 !SET_FIELD 37 24 
!SET_FIELD 38 24 !SET_FIELD 39 24 !SET_FIELD 40 24 !SET_FIELD 41 24 
!SET_FIELD 42 24 !SET_FIELD 43 24 !SET_STREET 44 24 !SET_STREET 49 24 
!SET_STREET 56 24 !SET_STREET 57 24 !SET_STREET 80 24 !SET_STREET 2 25 
!SET_STREET 3 25 !SET_STREET 4 25 !SET_STREET 5 25 !SET_STREET 16 25 
!SET_STREET 17 25 !SET_STREET 18 25 !SET_STREET 19 25 !SET_STREET 20 25 
!SET_STREET 21 25 !SET_STREET 29 25 !SET_STREET 30 25 !SET_STREET 31 25 
!SET_STREET 32 25 !SET_STREET 33 25 !SET_STREET 34 25 !SET_FIELD 37 25 
!SET_FIELD 38 25 !SET_FIELD 39 25 !SET_FIELD 40 25 !SET_FIELD 41 25 
!SET_FIELD 42 25 !SET_FIELD 43 25 !SET_STREET 44 25 !SET_STREET 49 25 
!SET_STREET 57 25 !SET_STREET 79 25 !SET_STREET 80 25 !SET_STREET 81 25 
!SET_STREET 82 25 !SET_STREET 5 26 !SET_STREET 13 26 !SET_STREET 14 26 
!SET_STREET 16 26 !SET_STREET 17 26 !SET_STREET 21 26 !SET_STREET 22 26 
!SET_STREET 23 26 !SET_STREET 24 26 !SET_STREET 25 26 !SET_STREET 26 26 
!SET_STREET 27 26 !SET_STREET 28 26 !SET_STREET 29 26 !SET_STREET 30 26 
!SET_STREET 34 26 !SET_STREET 43 26 !SET_STREET 44 26 !SET_STREET 45 26 
!SET_STREET 49 26 !SET_STREET 57 26 !SET_STREET 58 26 !SET_STREET 59 26 
!SET_STREET 60 26 !SET_STREET 61 26 !SET_STREET 62 26 !SET_STREET 63 26 
!SET_STREET 64 26 !SET_STREET 65 26 !SET_STREET 66 26 !SET_STREET 67 26 
!SET_STREET 75 26 !SET_STREET 76 26 !SET_STREET 77 26 !SET_STREET 78 26 
!SET_STREET 79 26 !SET_STREET 82 26 !SET_STREET 83 26 !SET_STREET 5 27 
!SET_STREET 6 27 !SET_STREET 7 27 !SET_STREET 8 27 !SET_STREET 9 27 
!SET_STREET 10 27 !SET_STREET 11 27 !SET_STREET 12 27 !SET_STREET 13 27 
!SET_STREET 14 27 !SET_STREET 15 27 !SET_STREET 16 27 !SET_STREET 17 27 
!SET_STREET 22 27 !SET_STREET 28 27 !SET_STREET 29 27 !SET_STREET 34 27 
!SET_STREET 42 27 !SET_STREET 43 27 !SET_STREET 45 27 !SET_STREET 46 27 
!SET_STREET 49 27 !SET_STREET 58 27 !SET_STREET 67 27 !SET_STREET 68 27 
!SET_STREET 74 27 !SET_STREET 75 27 !SET_STREET 78 27 !SET_STREET 83 27 
!SET_STREET 5 28 !SET_STREET 8 28 !SET_STREET 12 28 !SET_STREET 17 28 
!SET_STREET 22 28 !SET_STREET 28 28 !SET_STREET 29 28 !SET_STREET 34 28 
!SET_STREET 35 28 !SET_STREET 36 28 !SET_STREET 41 28 !SET_STREET 42 28 
!SET_STREET 46 28 !SET_STREET 47 28 !SET_STREET 48 28 !SET_STREET 49 28 
!SET_STREET 58 28 !SET_STREET 68 28 !SET_STREET 69 28 !SET_STREET 73 28 
!SET_STREET 74 28 !SET_STREET 78 28 !SET_STREET 83 28 !SET_STREET 3 29 
!SET_STREET 4 29 !SET_STREET 5 29 !SET_STREET 8 29 !SET_STREET 12 29 
!SET_STREET 17 29 !SET_STREET 22 29 !SET_STREET 28 29 !SET_STREET 29 29 
!SET_STREET 30 29 !SET_STREET 31 29 !SET_STREET 32 29 !SET_STREET 33 29 
!SET_STREET 34 29 !SET_STREET 36 29 !SET_STREET 37 29 !SET_STREET 41 29 
!SET_STREET 46 29 !SET_STREET 58 29 !SET_STREET 59 29 !SET_STREET 60 29 
!SET_STREET 61 29 !SET_STREET 69 29 !SET_STREET 70 29 !SET_STREET 71 29 
!SET_STREET 72 29 !SET_STREET 73 29 !SET_STREET 78 29 !SET_STREET 79 29 
!SET_STREET 80 29 !SET_STREET 81 29 !SET_STREET 82 29 !SET_STREET 83 29 
!SET_STREET 84 29 !SET_STREET 5 30 !SET_STREET 6 30 !SET_STREET 7 30 
!SET_STREET 8 30 !SET_STREET 9 30 !SET_STREET 10 30 !SET_STREET 11 30 
!SET_STREET 12 30 !SET_STREET 17 30 !SET_STREET 18 30 !SET_STREET 19 30 
!SET_STREET 20 30 !SET_STREET 21 30 !SET_STREET 22 30 !SET_STREET 23 30 
!SET_STREET 24 30 !SET_STREET 25 30 !SET_STREET 26 30 !SET_STREET 27 30 
!SET_STREET 28 30 !SET_STREET 33 30 !SET_STREET 37 30 !SET_STREET 38 30 
!SET_STREET 39 30 !SET_STREET 40 30 !SET_STREET 41 30 !SET_STREET 46 30 
!SET_STREET 61 30 !SET_STREET 70 30 !SET_STREET 78 30 !SET_WINEFIELD 79 30 
!SET_WINEFIELD 80 30 !SET_WINEFIELD 81 30 !SET_WINEFIELD 82 30 !SET_WINEFIELD 83 30 
!SET_STREET 84 30 !SET_STREET 85 30 !SET_STREET 5 31 !SET_STREET 11 31 
!SET_STREET 12 31 !SET_STREET 13 31 !SET_STREET 14 31 !SET_STREET 15 31 
!SET_STREET 16 31 !SET_STREET 17 31 !SET_STREET 18 31 !SET_STREET 19 31 
!SET_STREET 20 31 !SET_STREET 24 31 !SET_STREET 25 31 !SET_STREET 26 31 
!SET_STREET 27 31 !SET_STREET 28 31 !SET_STREET 33 31 !SET_STREET 37 31 
!SET_STREET 38 31 !SET_STREET 39 31 !SET_STREET 40 31 !SET_STREET 45 31 
!SET_STREET 46 31 !SET_STREET 61 31 !SET_STREET 62 31 !SET_STREET 70 31 
!SET_STREET 77 31 !SET_STREET 78 31 !SET_WINEFIELD 79 31 !SET_WINEFIELD 80 31 
!SET_WINEFIELD 81 31 !SET_WINEFIELD 82 31 !SET_WINEFIELD 83 31 !SET_STREET 85 31 
!SET_STREET 86 31 !SET_STREET 5 32 !SET_STREET 11 32 !SET_STREET 16 32 
!SET_STREET 17 32 !SET_STREET 19 32 !SET_STREET 28 32 !SET_STREET 32 32 
!SET_STREET 33 32 !SET_STREET 34 32 !SET_STREET 35 32 !SET_STREET 36 32 
!SET_STREET 37 32 !SET_STREET 40 32 !SET_STREET 45 32 !SET_STREET 61 32 
!SET_STREET 62 32 !SET_STREET 63 32 !SET_STREET 64 32 !SET_STREET 65 32 
!SET_STREET 66 32 !SET_STREET 67 32 !SET_STREET 68 32 !SET_STREET 69 32 
!SET_STREET 70 32 !SET_STREET 76 32 !SET_STREET 77 32 !SET_WINEFIELD 79 32 
!SET_WINEFIELD 80 32 !SET_WINEFIELD 81 32 !SET_WINEFIELD 82 32 !SET_WINEFIELD 83 32 
!SET_STREET 86 32 !SET_STREET 87 32 !SET_STREET 3 33 !SET_STREET 4 33 
!SET_STREET 5 33 !SET_STREET 6 33 !SET_STREET 11 33 !SET_STREET 16 33 
!SET_STREET 19 33 !SET_STREET 28 33 !SET_STREET 32 33 !SET_STREET 37 33 
!SET_STREET 40 33 !SET_STREET 41 33 !SET_STREET 42 33 !SET_STREET 43 33 
!SET_STREET 44 33 !SET_STREET 45 33 !SET_STREET 60 33 !SET_STREET 61 33 
!SET_STREET 66 33 !SET_STREET 70 33 !SET_STREET 76 33 !SET_STREET 87 33 
!SET_STREET 6 34 !SET_STREET 7 34 !SET_STREET 8 34 !SET_STREET 9 34 
!SET_STREET 10 34 !SET_STREET 11 34 !SET_STREET 16 34 !SET_STREET 19 34 
!SET_STREET 28 34 !SET_STREET 29 34 !SET_STREET 30 34 !SET_STREET 31 34 
!SET_STREET 32 34 !SET_STREET 37 34 !SET_STREET 45 34 !SET_STREET 46 34 
!SET_STREET 47 34 !SET_STREET 60 34 !SET_STREET 66 34 !SET_STREET 70 34 
!SET_STREET 76 34 !SET_STREET 87 34 !SET_STREET 11 35 !SET_STREET 16 35 
!SET_STREET 19 35 !SET_STREET 27 35 !SET_STREET 28 35 !SET_STREET 32 35 
!SET_STREET 36 35 !SET_STREET 37 35 !SET_STREET 47 35 !SET_STREET 48 35 
!SET_STREET 60 35 !SET_STREET 66 35 !SET_STREET 70 35 !SET_STREET 71 35 
!SET_STREET 72 35 !SET_STREET 73 35 !SET_STREET 74 35 !SET_STREET 75 35 
!SET_STREET 76 35 !SET_STREET 87 35 !SET_STREET 88 35 !SET_STREET 89 35 
!SET_STREET 10 36 !SET_STREET 11 36 !SET_STREET 12 36 !SET_STREET 13 36 
!SET_STREET 14 36 !SET_STREET 15 36 !SET_STREET 16 36 !SET_STREET 17 36 
!SET_STREET 18 36 !SET_STREET 19 36 !SET_STREET 24 36 !SET_STREET 25 36 
!SET_STREET 26 36 !SET_STREET 27 36 !SET_STREET 32 36 !SET_STREET 33 36 
!SET_STREET 35 36 !SET_STREET 36 36 !SET_STREET 48 36 !SET_STREET 49 36 
!SET_STREET 50 36 !SET_STREET 60 36 !SET_STREET 66 36 !SET_STREET 70 36 
!SET_STREET 73 36 !SET_STREET 88 36 !SET_STREET 8 37 !SET_STREET 9 37 
!SET_STREET 10 37 !SET_STREET 13 37 !SET_STREET 18 37 !SET_STREET 19 37 
!SET_STREET 20 37 !SET_STREET 21 37 !SET_STREET 22 37 !SET_STREET 23 37 
!SET_STREET 24 37 !SET_STREET 33 37 !SET_STREET 34 37 !SET_STREET 35 37 
!SET_STREET 50 37 !SET_STREET 51 37 !SET_STREET 60 37 !SET_STREET 61 37 
!SET_STREET 62 37 !SET_STREET 63 37 !SET_STREET 64 37 !SET_STREET 65 37 
!SET_STREET 66 37 !SET_STREET 67 37 !SET_STREET 68 37 !SET_STREET 69 37 
!SET_STREET 70 37 !SET_STREET 71 37 !SET_STREET 72 37 !SET_STREET 73 37 
!SET_STREET 87 37 !SET_STREET 88 37 !SET_STREET 6 38 !SET_STREET 7 38 
!SET_STREET 8 38 !SET_STREET 13 38 !SET_STREET 33 38 !SET_STREET 34 38 
!SET_STREET 51 38 !SET_STREET 52 38 !SET_STREET 71 38 !SET_STREET 72 38 
!SET_STREET 73 38 !SET_STREET 74 38 !SET_STREET 75 38 !SET_STREET 76 38 
!SET_STREET 77 38 !SET_STREET 78 38 !SET_STREET 79 38 !SET_STREET 80 38 
!SET_STREET 81 38 !SET_STREET 82 38 !SET_STREET 83 38 !SET_STREET 84 38 
!SET_STREET 85 38 !SET_STREET 86 38 !SET_STREET 87 38 !SET_WINEFIELD 3 39 
!SET_WINEFIELD 4 39 !SET_STREET 5 39 !SET_STREET 6 39 !SET_WINEFIELD 7 39 
!SET_WINEFIELD 8 39 !SET_WINEFIELD 9 39 !SET_STREET 13 39 !SET_STREET 33 39 
!SET_STREET 34 39 !SET_STREET 52 39 !SET_STREET 53 39 !SET_STREET 73 39 
!SET_STREET 74 39 !SET_WINEFIELD 3 40 !SET_WINEFIELD 4 40 !SET_WINEFIELD 5 40 
!SET_WINEFIELD 6 40 !SET_WINEFIELD 7 40 !SET_WINEFIELD 8 40 !SET_WINEFIELD 9 40 
!SET_WINEFIELD 10 40 !SET_WINEFIELD 11 40 !SET_STREET 12 40 !SET_STREET 13 40 
!SET_STREET 34 40 !SET_STREET 53 40 !SET_STREET 74 40 !SET_STREET 75 40 
!SET_WINEFIELD 3 41 !SET_WINEFIELD 4 41 !SET_WINEFIELD 5 41 !SET_WINEFIELD 6 41 
!SET_WINEFIELD 7 41 !SET_WINEFIELD 8 41 !SET_WINEFIELD 9 41 !SET_WINEFIELD 10 41 
!SET_WINEFIELD 11 41 !SET_WINEFIELD 12 41 !SET_WINEFIELD 13 41 !SET_STREET 34 41 
!SET_STREET 35 41 !SET_STREET 53 41 !SET_STREET 75 41 !SET_STREET 76 41 
!SET_WINEFIELD 7 42 !SET_WINEFIELD 8 42 !SET_WINEFIELD 9 42 !SET_WINEFIELD 10 42 
!SET_WINEFIELD 11 42 !SET_WINEFIELD 12 42 !SET_WINEFIELD 13 42 !SET_STREET 35 42 
!SET_STREET 53 42 !SET_STREET 76 42 !SET_STREET 77 42 !SET_STREET 35 43 
!SET_STREET 53 43 !SET_STREET 77 43 !SET_STREET 78 43 !SET_STREET 35 44 
!SET_STREET 36 44 !SET_STREET 37 44 !SET_STREET 53 44 !SET_STREET 78 44 
!SET_STREET 52 45 !SET_STREET 53 45 !SET_STREET 78 45 !SET_STREET 78 46 
!SET_STREET 79 46 !SET_STREET 80 46 

!ADD_WARE 1 50
!ADD_WARE 2 50
!ADD_WARE 3 25
!ADD_WARE 5 75
!ADD_WARE 6 25
!ADD_WARE 7 50
!ADD_WARE 8 50
!ADD_WARE 10 40
!ADD_WARE 13 30
!ADD_WARE 27 20

!ADD_WARE_TO_SECOND 1 50
!ADD_WARE_TO_SECOND 2 50
!ADD_WARE_TO_SECOND 4 25
!ADD_WARE_TO_SECOND 5 25
!ADD_WARE_TO_SECOND 7 50
!ADD_WARE_TO_SECOND 8 50
!ADD_WARE_TO_SECOND 10 40
!ADD_WARE_TO_SECOND 12 50
!ADD_WARE_TO_SECOND 13 30
!ADD_WARE_TO_SECOND 27 20

!ADD_WEAPON 18 15
!ADD_WEAPON 19 15
!ADD_WEAPON 20 20
!ADD_WEAPON 21 10
!ADD_WEAPON 23 10
!ADD_WEAPON 25 10
!ADD_WEAPON 26 25 

!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0

!SET_UNIT 0 83 13
!SET_UNIT 0 84 13
!SET_UNIT 0 85 13
!SET_UNIT 0 86 13
!SET_UNIT 0 87 13
!SET_UNIT 0 83 14
!SET_UNIT 0 84 14
!SET_UNIT 0 85 14
!SET_UNIT 0 86 14
!SET_UNIT 0 87 14
!SET_UNIT 0 83 15
!SET_UNIT 0 84 15
!SET_UNIT 0 85 15
!SET_UNIT 0 86 15
!SET_UNIT 0 87 15
!SET_UNIT 0 83 16
!SET_UNIT 0 84 16
!SET_UNIT 0 85 16
!SET_UNIT 0 86 16
!SET_UNIT 0 87 16
!SET_UNIT 5 79 10
!SET_UNIT 12 3 33
!SET_UNIT 11 14 31
!SET_UNIT 2 2 25
!SET_UNIT 2 3 29
!SET_UNIT 2 8 27
!SET_UNIT 2 10 30
!SET_UNIT 2 60 29
!SET_UNIT 2 64 32
!SET_UNIT 2 68 32
!SET_UNIT 2 4 21
!SET_UNIT 2 67 26
!SET_UNIT 2 56 21
!SET_UNIT 8 20 37
!SET_UNIT 6 31 34
!SET_UNIT 4 37 16
!SET_UNIT 4 44 16
!SET_UNIT 4 36 23
!SET_UNIT 4 43 23
!SET_UNIT 1 73 4
!SET_UNIT 1 79 13
!SET_UNIT 11 8 34
!SET_UNIT 11 13 26
!SET_UNIT 3 35 26
!SET_UNIT 10 79 7
